"museum_id","museum_name","museum_type","latitude","longitude","locale_code_nces","county_code_fips","state_code_fips","region_code_aam","tax_period","income","revenue","city","state","zip_code","less_than_HS","HS_diploma","some_college","bachelors","median_income"
8409502004,"BROOKLYN BOTANIC GARDEN","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.66574,-73.96143,1,47,36,2,201406,21240401,16751215,"BROOKLYN","NY",11225,12.2,27.8,43.6,16.4,34721
8409502005,"BROOKLYN BRIDGE PARK","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.69407,-73.9992,1,47,36,2,NA,NA,NA,"BROOKLYN","NY",11201,7.6,16.7,52.9,22.8,70527
8403602282,"BRUNSWICK HISTORICAL SOCIETY","HISTORIC PRESERVATION",42.75384,-73.48684,4,NA,36,2,201501,0,0,"TROY","NY",12052,0,37.7,33.8,28.6,42670
8403600420,"BUFFALO NAVAL PARK","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",42.87756,-78.87945,1,29,36,2,201403,1062561,928588,"BUFFALO","NY",14202,24.4,24.9,26.7,24,40177
8403600505,"BUFFALO NIAGARA CONVENTION CENTER","HISTORIC PRESERVATION",42.8908,-78.87263,1,29,36,2,201312,248342,248342,"BUFFALO","NY",14203,23.1,7.7,44.7,24.5,34474
8403601622,"BUFFALO SCIENCE MUSEUM CAMERA CLUB","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",42.908,-78.84282,1,29,36,2,NA,NA,NA,"BUFFALO","NY",14211,23.8,33,35.7,7.5,24330
8403601525,"BUFFALO TRANSPORTATION MUSEUM","HISTORY MUSEUM",42.87896,-78.86919,1,29,36,2,201409,1261674,1245499,"BUFFALO","NY",14203,23.1,7.7,44.7,24.5,34474
8403602078,"BUFFALO WEATHER EXPERIENCE CENTER","GENERAL MUSEUM",42.94864,-78.74448,1,29,36,2,201412,0,0,"BUFFALO","NY",14225,10.4,24.1,50.1,15.4,32485
8409500026,"BUFFALO ZOO","ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",42.93985,-78.85072,4,29,36,2,NA,NA,NA,"BUFFALO","NY",14214,6.4,18.2,58.8,16.6,33691
8403600438,"CANTON TOWN & VILLAGE HISTORICAL COLLECTION - MINI MUSEUM","HISTORIC PRESERVATION",43.33461,-75.74831,4,89,36,2,NA,NA,NA,"CANTON","NY",13617,2.4,13.8,78.1,5.7,36738
8403602210,"CARMANS RIVER MARITIME CENTER","GENERAL MUSEUM",40.77291,-72.89915,2,103,36,2,201412,9441,9441,"BROOKHAVEN","NY",11719,15.2,41.4,32.5,11,51613
8403601113,"CARMEL HISTORICAL SOCIETY TOWN","HISTORIC PRESERVATION",41.37539,-73.72813,2,79,36,2,201312,0,0,"MAHOPAC","NY",10541,8.6,27.4,45.8,18.2,54253
8403600564,"CAROUSEL SOCIETY OF THE NIAGARA FRONTIER","HISTORIC PRESERVATION",43.02955,-78.87257,2,63,36,2,201312,489898,436061,"N TONAWANDA","NY",14120,7.1,33.7,44.4,14.8,38679
8403600399,"CARRIAGE HOUSE MUSEUM","HISTORY MUSEUM",43.3558,-75.75165,4,NA,36,2,201306,3682073,2005475,"CAMDEN","NY",13316,16.5,39.1,40.4,3.9,32354
8403600407,"CATSKILL FLY FISHING CENTER AND MUSEUM","GENERAL MUSEUM",41.94634,-74.85166,4,105,36,2,201312,253444,202694,"LIVINGSTON MANOR","NY",12758,0,46.4,34.4,19.1,30714
8403601208,"CATSKILL WATERSHED PARTNERSHIP MUSEUM","GENERAL MUSEUM",42.12039,-74.57591,4,25,36,2,201312,0,0,"ARKVILLE","NY",12406,17.6,54.7,25.7,2,42679
8403601628,"CATTARAUGUS AREA HISTORICAL SOCIETY","HISTORIC PRESERVATION",42.32854,-78.86817,4,9,36,2,NA,NA,NA,"CATTARAUGUS","NY",14719,38.6,32.4,25.4,3.7,27127
8403601660,"CAVE HOUSE MUSEUM OF MINING AND GEOLOGY","HISTORY MUSEUM",42.70252,-74.37727,4,NA,36,2,201412,83935,83935,"HOWES CAVE","NY",12092,0,81.6,18.4,0,36000
8403601329,"CENTERS FOR NATURE EDUCATION","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",42.96479,-76.34408,4,67,36,2,201312,506363,483121,"MARCELLUS","NY",13108,6.3,42,42.9,8.8,46792
8403602062,"CENTRAL NEW YORK AQUARIUM SOCIETY","ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",43.0724,-76.14939,1,NA,36,2,201408,0,0,"SYRACUSE","NY",13208,28,26.1,35.9,10,28438
8409500039,"CENTRAL PARK ZOO","ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",40.76707,-73.97095,1,61,36,2,NA,NA,NA,"NEW YORK","NY",10065,3.8,10.5,27.9,57.9,82638
8403601145,"CENTURY HOUSE HISTORICAL SOCIETY","HISTORIC PRESERVATION",41.84673,-74.07439,2,111,36,2,201412,0,0,"ROSENDALE","NY",12472,0,37.9,62.1,0,30385
8403600364,"CHARLES DAWSON HISTORY CENTER","GENERAL MUSEUM",41.06024,-73.73187,2,119,36,2,NA,NA,NA,"WHITE PLAINS","NY",10604,1.8,25.2,49.6,23.4,44602
8403601609,"CHAUTAUQUA COUNTY HISTORICAL SOCIETY","HISTORIC PRESERVATION",42.32917,-79.55326,4,NA,36,2,201312,100314,100314,"WESTFIELD","NY",14787,26.4,23.6,37.7,12.3,27928
8403601305,"CHAUTAUQUA INSTITUTION","ART MUSEUM",42.20733,-79.46684,4,13,36,2,201312,29089080,27548716,"CHAUTAUQUA","NY",14722,6,6,88,0,25104
8403600969,"CHELSEA ART MUSEUM","ART MUSEUM",40.74735,-74.00567,1,61,36,2,NA,NA,NA,"NEW YORK","NY",10011,1.3,21.2,43.5,34,81961
8403601873,"CHEMUNG VALLEY LIVING HISTORY CENTER","HISTORIC PRESERVATION",42.09003,-76.80523,1,15,36,2,201312,3283,3283,"ELMIRA","NY",14901,14.7,32.2,49.3,3.8,24837
8403600862,"CHESTER HISTORICAL SOCIETY","HISTORIC PRESERVATION",41.36167,-74.27308,3,71,36,2,201312,0,0,"CHESTER","NY",10918,9.5,28.9,47.6,14,50279
8409400860,"CHILDREN'S MUSEUM OF MANHATTAN","CHILDREN'S MUSEUM",40.78584,-73.9773,1,61,36,2,NA,NA,NA,"NEW YORK","NY",10024,4.5,14.1,38.3,43.2,69593
8403602266,"CHILDREN'S MUSEUM OF OSWEGO","CHILDREN'S MUSEUM",43.44585,-76.49652,3,75,36,2,201312,0,0,"OSWEGO","NY",13126,3,18.1,73.4,5.5,36293
8403601066,"CHILDREN'S MUSEUM OF SCIENCE AND TECHNOLOGY","CHILDREN'S MUSEUM",42.67829,-73.69887,2,83,36,2,201312,1120754,1082255,"TROY","NY",12180,5.5,26.8,55.8,11.9,37957
8403600668,"CHILDREN'S MUSEUM OF THE EAST END","CHILDREN'S MUSEUM",40.94538,-72.31131,4,NA,36,2,201312,2193420,2097397,"BRIDGEHAMPTON","NY",11932,19.2,13.7,50.7,16.4,37763
8403602066,"CHIP HOLT NATURE CENTER","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",42.83586,-77.7029,3,NA,36,2,201412,0,0,"LAKEVILLE","NY",14480,12.8,77.9,9.4,0,17300
8403601406,"CIVIC HERITAGE","HISTORIC PRESERVATION",43.16363,-76.5717,4,11,36,2,201405,7484,7394,"CATO","NY",13033,12,36,43.7,8.3,37656
8403600375,"CLERMONT STATE HISTORIC SITE","HISTORIC PRESERVATION",42.12364,-73.89635,4,21,36,2,NA,NA,NA,"GERMANTOWN","NY",12526,23.6,22.6,45.8,8,36250
8403601450,"CLEVELAND HISTORICAL SOCIETY","HISTORIC PRESERVATION",43.24143,-75.86083,4,75,36,2,201412,0,0,"CLEVELAND","NY",13042,22.2,67.5,6.9,3.4,31917
8403601895,"CLIFTON SPRINGS HISTORICAL SOCIETY","HISTORIC PRESERVATION",42.96137,-77.13714,3,69,36,2,201312,0,0,"CLIFTON SPGS","NY",14432,10.7,30.8,56.7,1.9,33903
8403601355,"CLINTON HISTORICAL SOCIETY","HISTORIC PRESERVATION",43.04691,-75.37623,2,65,36,2,201403,56503,56503,"CLINTON","NY",13323,1,13.5,77.6,7.9,39740
8403600360,"CLINTON HISTORICAL SOCIETY","HISTORIC PRESERVATION",43.04691,-75.37623,2,65,36,2,201403,56503,56503,"CLINTON","NY",13323,1,13.5,77.6,7.9,39740
8403601831,"CLINTON HISTORICAL SOCIETY","HISTORIC PRESERVATION",41.83073,-73.76263,4,27,36,2,201403,0,0,"CLINTON CORNERS","NY",12514,4.9,33.6,36.6,24.9,36500
8403600367,"CLOISTERS LIBRARY","GENERAL MUSEUM",40.77878,-73.9623,1,61,36,2,NA,NA,NA,"NEW YORK","NY",10040,17,16.9,48.3,17.8,30317
8409500345,"CNSE CHILDREN'S MUSEUM OF SCIENCE AND TECHNOLOGY","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",42.67829,-73.69887,2,83,36,2,NA,NA,NA,"TROY","NY",12180,5.5,26.8,55.8,11.9,37957
8403601331,"COBBLESTONE SOCIETY","HISTORY MUSEUM",43.28799,-78.17994,4,73,36,2,201312,35668,32667,"ALBION","NY",14411,24.8,43.7,25.6,5.9,26953
8403600513,"COE HALL","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.86579,-73.56018,4,59,36,2,201312,10511682,2965590,"OYSTER BAY","NY",11771,14.7,16.7,36.3,32.4,62656
8403600352,"COE HALL AT PLANTING FIELDS","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.86579,-73.56018,4,59,36,2,201312,10511682,2965590,"OYSTER BAY","NY",11771,14.7,16.7,36.3,32.4,62656
8403601763,"COHOCTON HISTORICAL SOCIETY","HISTORIC PRESERVATION",42.49533,-77.49828,4,NA,36,2,201312,0,0,"COHOCTON","NY",14826,23.9,31.6,40,4.5,34879
8403601370,"COLTON HISTORICAL SOCIETY","HISTORIC PRESERVATION",44.53843,-74.93702,4,NA,36,2,201410,0,0,"COLTON","NY",13625,0,21.7,39.1,39.1,27244
8403600832,"CONEY ISLAND USA","GENERAL MUSEUM",40.57527,-73.98003,1,47,36,2,201312,1091379,996219,"BROOKLYN","NY",11224,27.8,23.7,41,7.5,34463
8403601593,"CORNWALL HISTORICAL SOCIETY","HISTORIC PRESERVATION",41.43874,-74.02981,2,71,36,2,201212,0,0,"CORNWALL","NY",12520,10.5,22.7,60.8,6.1,45395
8403601181,"CRAGSMOOR HISTORICAL SOCIETY","HISTORIC PRESERVATION",41.66982,-74.38553,4,111,36,2,201312,69537,67837,"CRAGSMOOR","NY",12420,52,0,48,0,59808
8403601795,"CRAILO STATE HSITORIC SITE","HISTORIC PRESERVATION",42.63469,-73.74948,2,83,36,2,NA,NA,NA,"RENSSELAER","NY",12144,3.3,26.4,48,22.2,40384
8403600849,"CROTON ARBORETUM & SANCTUARY","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",41.2188,-73.88726,2,119,36,2,201312,12415,12353,"CROTON-ON-HUDSON","NY",10520,18.3,32.3,37.3,12,57725
8403600841,"CROTON HISTORICAL SOCIETY","HISTORIC PRESERVATION",41.20596,-73.88951,2,119,36,2,201312,7201,5988,"CROTON-ON-HUDSON","NY",10520,18.3,32.3,37.3,12,57725
8403601648,"CUBA CHEESE MUSEUM","GENERAL MUSEUM",42.21693,-78.27633,4,3,36,2,NA,NA,NA,"CUBA","NY",14727,7.8,20.7,58.3,13.3,32808
8403600738,"CUTCHOGUE-NEW SUFFOLK HISTORICAL COUNCIL","HISTORIC PRESERVATION",41.01316,-72.47384,2,103,36,2,201312,218607,118501,"CUTCHOGUE","NY",11935,10.9,16.1,54.8,18.3,49658
8403601254,"D & H CANAL HISTORICAL SOCIETY","HISTORIC PRESERVATION",41.82565,-74.12593,4,111,36,2,201312,38295,35306,"HIGH FALLS","NY",12440,1.9,12.3,85.8,0,32267
8403600365,"D & H CANAL MUSEUM","GENERAL MUSEUM",41.81111,-74.14252,4,111,36,2,201312,38295,35306,"HIGH FALLS","NY",12440,1.9,12.3,85.8,0,32267
8403602280,"DAVENPORT HISTORICAL SOCIETY","HISTORIC PRESERVATION",42.46016,-74.878,4,NA,36,2,201405,0,0,"DAVENPORT CENTER","NY",13751,0,34.5,17.2,48.3,20568
8403601493,"DEKALB HISTORICAL ASSOCIATION","HISTORIC PRESERVATION",44.49611,-75.30924,4,NA,36,2,201412,0,0,"DEKALB JCT","NY",13630,38.8,13.6,25.2,22.3,36711
8403602371,"DELHI HISTORICAL SOCIETY","HISTORIC PRESERVATION",39.09755,-84.61777,2,61,39,4,201408,0,0,"CINCINNATI","OH",13753,1.5,33,61.8,3.7,35247
8409401109,"DIA BEACON","GENERAL MUSEUM",41.5039,-73.98374,2,27,36,2,NA,NA,NA,"BEACON","NY",12508,19.4,36.8,36.8,7,37478
8403601576,"DIANA HISTORICAL MUSEUM","HISTORY MUSEUM",44.15542,-75.32816,4,NA,36,2,201412,0,0,"HARRISVILLE","NY",13648,28,35.3,32.7,4,38291
8403601095,"DOVER HISTORICAL SOCIETY","HISTORIC PRESERVATION",41.73042,-73.5854,4,27,36,2,201412,0,0,"DOVER PLAINS","NY",12522,13,37.2,48.1,1.8,38090
8403601386,"DRYDEN TOWN HISTORICAL SOCIETY","HISTORIC PRESERVATION",42.48703,-76.28168,4,109,36,2,201312,149526,149526,"DRYDEN","NY",13053,5.7,41.3,48.3,4.8,40238
8403600327,"DUMBO ARTS CENTER","ART MUSEUM",40.70258,-73.98874,1,47,36,2,NA,NA,NA,"BROOKLYN","NY",11201,7.6,16.7,52.9,22.8,70527
8403602005,"DUNDEE AREA HISTORICAL SOCIETY","HISTORIC PRESERVATION",42.52358,-76.97399,4,123,36,2,201312,0,0,"DUNDEE","NY",14837,26.8,35.1,23.3,14.8,29344
8403601405,"DUNKIRK HISTORICAL LIGHTHOUSE","HISTORY MUSEUM",42.48557,-79.35058,3,13,36,2,201312,58361,56535,"DUNKIRK","NY",14048,18.2,24.5,46.8,10.5,30814
8403601077,"DURHAM CENTER MUSEUM","GENERAL MUSEUM",42.37968,-74.11199,4,NA,36,2,201312,0,0,"EAST DURHAM","NY",12423,22.4,8.6,69,0,40500
8403601333,"EARLVILLE OPERA HOUSE","HISTORIC PRESERVATION",42.73991,-75.53874,4,17,36,2,201312,211501,202217,"EARLVILLE","NY",13332,25.5,33.8,33.8,6.9,33158
8403600682,"EAST END CLASSIC BOAT SOCIETY","HISTORIC PRESERVATION",40.99262,-72.17137,3,103,36,2,201312,43051,43051,"EAST HAMPTON","NY",11937,14.7,23.8,55.4,6,41843
8403602024,"EAST END MARITIME INSTITUTE","GENERAL MUSEUM",41.10117,-72.36277,3,103,36,2,NA,NA,NA,"GREENPORT","NY",11944,34.7,22.4,27.9,15,31843
8403601922,"EAST FISHKILL HISTORICAL SOCIETY","HISTORIC PRESERVATION",41.56163,-73.82446,2,27,36,2,201312,71897,71620,"HOPEWELL JCT","NY",12533,9.1,21.1,59,10.8,57899
8403600323,"EAST HAMPTON HISTORICAL","HISTORIC PRESERVATION",40.93641,-72.24405,4,103,36,2,201312,675407,393701,"EAST HAMPTON","NY",11930,0,0,88.5,11.5,35500
8403600647,"EAST QUOQUE HISTORICAL SOCIETY","HISTORIC PRESERVATION",40.8487,-72.57747,2,NA,36,2,201412,0,0,"EAST QUOGUE","NY",11942,3.6,54.5,5.5,36.4,51122
8403600667,"EAST ROCKAWAY GRIST MILL MUSEUM","GENERAL MUSEUM",40.64096,-73.66619,2,NA,36,2,NA,NA,NA,"EAST ROCKAWA","NY",11518,16.2,16.4,45.8,21.6,58846
8403601972,"EDEN HISTORICAL SOCIETY","HISTORIC PRESERVATION",42.65244,-78.87781,2,NA,36,2,201312,0,0,"EDEN","NY",14057,7.2,36,41.2,15.7,36181
8403601176,"EDINBURG HISTORICAL SOCIETY","HISTORIC PRESERVATION",43.17268,-74.12653,4,35,36,2,201412,0,0,"EDINBURG","NY",12134,17.9,44.8,31.1,6.1,29406
8409400914,"EDUCATIONAL PARK - CHILDREN'S MUSEUM","CHILDREN'S MUSEUM",40.82319,-73.94354,1,61,36,2,NA,NA,NA,"NEW YORK","NY",10039,22.4,28.4,35.9,13.3,31926
8409500422,"EDWIN A. LINK PLANETARIUM","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",42.09369,-75.91911,1,7,36,2,NA,NA,NA,"BINGHAMTON","NY",13905,6.7,17.9,57.4,18,30276
8403601121,"EGBERT BENSON HISTORICAL SOCIETY OF RED HOOK","HISTORIC PRESERVATION",42.0019,-73.84066,4,27,36,2,201312,0,0,"RED HOOK","NY",12571,19.1,18.2,44.6,18.1,45125
8403600460,"EIBS POND NATURE CENTER","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.58776,-74.10039,1,85,36,2,NA,NA,NA,"STATEN ISLAND","NY",10306,8.6,24.8,51.1,15.5,52408
8403601423,"EL MUSEO DEL BARRIO","GENERAL MUSEUM",40.79294,-73.95197,1,61,36,2,201309,65773,65773,"NEW YORK","NY",14202,24.4,24.9,26.7,24,40177
8403600335,"ELDRIDGE ST PROJECT","GENERAL MUSEUM",40.71491,-73.99335,1,61,36,2,201312,1690498,1557455,"NEW YORK","NY",10002,12.4,23.2,40.8,23.7,31452
8403600366,"EMPIRE STATE AEROSCIENCE MUSEUM","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",42.85712,-73.93747,2,93,36,2,201409,161143,156701,"GLENVILLE","NY",12302,7.1,37,41,14.9,43805
8403600337,"EMPIRE STATE CAROUSEL","GENERAL MUSEUM",40.79847,-73.03811,2,103,36,2,NA,NA,NA,"HOLTSVILLE","NY",11742,6.5,19.2,56,18.3,52391
8403601847,"EMPIRE STATE RAILROAD MUSEUM","HISTORY MUSEUM",42.07865,-74.30955,4,111,36,2,201312,42855,40108,"PHOENICIA","NY",12481,39,22.1,18.2,20.8,36780
8403601025,"EMPIRE STATE RAILWAY MUSEUM","GENERAL MUSEUM",42.07865,-74.30955,4,111,36,2,NA,NA,NA,"PHOENICIA","NY",10940,20.9,31.4,42.1,5.6,35072
8403601629,"EMPIRE STATE THEATRE & MUSICAL INSTRUMENT MUSEUM","GENERAL MUSEUM",43.05594,-75.8721,4,67,36,2,201404,0,0,"SYRACUSE","NY",13037,6.8,18.7,57.2,17.3,41884
8403600355,"ERIE CANAL DISCOVERY CENTER","GENERAL MUSEUM",43.17071,-78.69502,3,63,36,2,201312,615554,498237,"LOCKPORT","NY",14094,10.3,28.3,53.3,8.1,35294
8403601335,"EXHIBITION ALLIANCE","GENERAL MUSEUM",42.82377,-75.54273,3,NA,36,2,201409,155261,155261,"HAMILTON","NY",13346,0.5,19.4,77.7,2.4,42694
8403602293,"FASNY MUSEUM OF FIREFIGHTING","GENERAL MUSEUM",42.25497,-73.77898,3,21,36,2,201409,1714474,819836,"HUDSON","NY",12210,7.9,27.8,47.3,17,37151
8403601536,"FINDLEY LAKE & MINA HISTORICAL SOCIETY","HISTORIC PRESERVATION",42.12746,-79.74641,4,NA,36,2,201312,0,0,"FINDLEY LAKE","NY",14736,0,44.4,55.6,0,29531
8403600440,"FINE ARTS MUSEUM OF LONG ISLAND","ART MUSEUM",40.70868,-73.62287,2,59,36,2,NA,NA,NA,"HEMPSTEAD","NY",11579,6,11.2,53.8,29.1,53850
8403601537,"FINGER LAKES BOATING MUSEUM","GENERAL MUSEUM",42.44607,-77.18227,4,101,36,2,201312,140487,140487,"HAMMONDSPORT","NY",14840,10.6,21.8,53.6,14,32668
8403602086,"FINGER LAKES CULTURAL & NATURAL HISTORY MUSEUM","HISTORY MUSEUM",42.60596,-77.15916,4,123,36,2,201312,398643,398043,"BRANCHPORT","NY",14478,3,18.2,75,3.8,34396
8403601047,"FISHER LANDAU CENTER FOR ART","ART MUSEUM",40.74871,-73.93839,1,NA,36,2,201312,581324,NA,"LONG ISLAND CITY","NY",11101,15.4,24.2,40.8,19.6,42694
8403601240,"FISHKILL HISTORICAL SOCIETY","HISTORIC PRESERVATION",41.52584,-73.8909,2,27,36,2,201112,28802,27210,"FISHKILL","NY",12524,14.6,26.2,48.4,10.7,46318
8403602089,"FLANDERS VILLAGE HISTORICAL SOCIETY","HISTORIC PRESERVATION",40.90842,-72.62387,2,103,36,2,201404,0,0,"FLANDERS","NY",11901,36.1,28.7,23.3,12,32597
8403601407,"FORT BREWERTON HISTORICAL SOCIETY","HISTORIC PRESERVATION",43.22462,-76.13475,2,NA,36,2,201312,0,0,"BREWERTON","NY",13029,24.8,24.9,37.1,13.2,40290
8403600299,"FORT BREWERTON HISTORICAL SOCIETY","HISTORIC PRESERVATION",43.22462,-76.13475,2,NA,36,2,201312,0,0,"BREWERTON","NY",13029,24.8,24.9,37.1,13.2,40290
8409400189,"FORT DRUM MUSEUM","GENERAL MUSEUM",44.0405,-75.77208,4,45,36,2,NA,NA,NA,"FORT DRUM","NY",13602,0.6,62.6,35.6,1.2,26857
8403601246,"FORT EDWARD HISTORICAL ASSOCIATION","HISTORIC PRESERVATION",43.26255,-73.5801,2,115,36,2,201312,157053,157053,"FORT EDWARD","NY",12828,11.7,47.8,32.4,8.1,33602
8403601250,"FORT PLAIN MUSEUM","GENERAL MUSEUM",42.93756,-74.62774,4,57,36,2,201412,0,0,"FORT PLAIN","NY",13339,21.6,24.6,48.4,5.4,30559
8403600871,"FORT TRYON PARK","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.85553,-73.93165,1,61,36,2,201212,3000,3000,"NEW YORK","NY",10040,17,16.9,48.3,17.8,30317
8403600297,"FOUNDATION FOR ITALIAN ART AND CULTURE","ART MUSEUM",40.76995,-73.96379,1,61,36,2,201312,190260,190260,"NEW YORK","NY",10021,5.9,11.3,32.4,50.3,79504
8409502132,"FOUR FREEDOMS PARK CONSERVANCY","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.76017,-73.9642,1,61,36,2,NA,NA,NA,"NEW YORK","NY",10022,0.3,8.3,26.4,65.1,93944
8403601078,"FRANKLIN COUNTY HISTORICAL AND MUSEUM SOCIETY","HISTORIC PRESERVATION",44.8472,-74.28798,3,33,36,2,201312,0,0,"MALONE","NY",12953,34,30.4,29.3,6.3,33485
8403601844,"FREDERICK W VANDERBILT GARDEN","GENERAL MUSEUM",41.80145,-73.9395,4,27,36,2,201312,34500,34500,"HYDE PARK","NY",12538,2.4,28.5,62.7,6.4,44665
8403600717,"FREEPORT HISTORICAL SOCIETY","HISTORIC PRESERVATION",40.64709,-73.57591,2,59,36,2,201312,0,0,"FREEPORT","NY",11520,18.4,30.3,40.5,10.9,36489
8403601443,"FRONTENAC HISTORICAL SOCIETY AND MUSEUM","HISTORIC PRESERVATION",42.82854,-76.66689,4,NA,36,2,201312,16046,14630,"UNION SPRINGS","NY",13160,20.9,45.2,28,5.9,36475
8403600555,"FULL SEA","HISTORIC PRESERVATION",41.10795,-72.37213,3,103,36,2,201412,0,0,"GREENPORT","NY",11944,34.7,22.4,27.9,15,31843
8403601819,"FULTON COUNTY HISTORICAL SOCIETY","HISTORIC PRESERVATION",43.06596,-74.33598,3,35,36,2,201312,79089,36383,"GLOVERSVILLE","NY",12078,27.9,32.9,35.2,4,30396
8403601765,"GALEN HISTORICAL SOCIETY","HISTORIC PRESERVATION",43.0844,-76.86983,4,117,36,2,201312,0,0,"CLYDE","NY",14433,19.1,45.1,30.1,5.7,32010
8403601851,"GALLERY 53 ARTWORKS","ART MUSEUM",42.70089,-74.92585,4,77,36,2,NA,NA,NA,"COOPERSTOWN","NY",13326,9.7,28.8,30.4,31.2,32117
8403600530,"GALLERY NORTH","ART MUSEUM",40.93492,-73.10671,2,NA,36,2,201309,585974,357088,"SETAUKET","NY",11733,3.9,14,37.8,44.3,71575
8403602287,"GARDEN CITY HISTORICAL SOCIETY","HISTORIC PRESERVATION",40.7315,-73.63492,2,59,36,2,201404,175298,76269,"GARDEN CITY","NY",11530,1.8,30.8,50.2,17.2,80384
8403600872,"GARDEN CONSERVANCY","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",41.44039,-73.93427,4,NA,36,2,201312,11998683,4517472,"GARRISON","NY",10516,5.7,14.9,60.5,18.9,51662
8403601040,"GARRISON ART CENTER","ART MUSEUM",41.3839,-73.94469,4,79,36,2,201312,473274,406895,"GARRISON","NY",10524,5.8,12.3,66.1,15.9,48020
8403600311,"GENESIS II MUSEUM","GENERAL MUSEUM",40.81781,-73.94197,1,61,36,2,NA,NA,NA,"NEW YORK","NY",10030,19.5,24,41.5,15,32029
8403600318,"GENESIS II MUSEUM OF INTERNATIONAL BLACK CULTURE","GENERAL MUSEUM",40.81781,-73.94197,1,61,36,2,NA,NA,NA,"NEW YORK","NY",10030,19.5,24,41.5,15,32029
8403601420,"GENOA HISTORICAL ASSOCIATION","HISTORIC PRESERVATION",42.66792,-76.62513,4,NA,36,2,201412,0,0,"KING FERRY","NY",13081,21.9,31.3,35.9,10.9,32417
8403601255,"GEORGE LANDIS ARBORETUM","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",42.77927,-74.26851,4,57,36,2,201312,170926,170926,"ESPERANCE","NY",12066,19.3,23.5,48.2,9,39182
8403601197,"GILBOA HISTORICAL SOCIETY","HISTORIC PRESERVATION",42.40426,-74.45117,4,95,36,2,201312,0,0,"GILBOA","NY",12076,23.5,53.8,22.7,0,30057
8403601771,"GLEN HAVEN HISTORICAL SOCIETY","HISTORIC PRESERVATION",42.67837,-76.19547,4,NA,36,2,201407,0,0,"HOMER","NY",13077,9.7,46.9,29,14.4,34802
8403601108,"GOMEZ FOUNDATION FOR MILL HOUSE","HISTORY MUSEUM",40.73761,-73.99309,1,61,36,2,201312,525982,500414,"NEW YORK","NY",10011,1.3,21.2,43.5,34,81961
8403600307,"GOODSELL HOUSE","HISTORIC PRESERVATION",43.74181,-74.89383,4,43,36,2,201312,78612,69517,"OLD FORGE","NY",13420,4.7,10.9,81.3,3.1,32880
8403601377,"GOWANDA AREA HISTORICAL SOCIETY","HISTORIC PRESERVATION",42.45929,-78.93325,3,9,36,2,NA,NA,NA,"GOWANDA","NY",14070,22.4,36.1,33.8,7.7,31079
8403602302,"GRACIE MANSION CONSERVANCY","HISTORIC PRESERVATION",40.76514,-73.95243,1,NA,36,2,201406,139741,139741,"NEW YORK","NY",10128,5,10.8,20.9,63.3,76304
8403600290,"GRANT COTTAGE","GENERAL MUSEUM",43.17796,-73.74653,2,91,36,2,201312,80126,61107,"WILTON","NY",12831,15.7,30.6,41.2,12.5,46056
8403601568,"GREATER ONEONTA HISTORICAL SOCIETY","HISTORIC PRESERVATION",43.09676,-75.653,3,77,36,2,201312,86439,82095,"ONEONTA","NY",13820,5.1,18.3,74.9,1.7,30640
8403601869,"GREATER SYRACUSE SPORTS HALL FAME","GENERAL MUSEUM",43.14784,-76.22312,2,NA,36,2,201406,41405,41405,"SYRACUSE","NY",13090,4.2,25,51.6,19.2,42311
8403600546,"GREEK CULTURAL CENTER","GENERAL MUSEUM",40.76879,-73.92109,1,81,36,2,201406,105023,105023,"ASTORIA","NY",11102,14,27.7,33.9,24.4,35664
8403600673,"GREEN-WOOD HISTORIC FUND","HISTORIC PRESERVATION",40.65936,-73.99635,1,47,36,2,201312,1260108,1088429,"BROOKLYN","NY",11232,18.5,23.9,37.4,20.2,25035
8403601441,"GREENE HISTORICAL SOCIETY","HISTORIC PRESERVATION",42.33674,-75.76381,4,NA,36,2,201312,0,0,"GREENE","NY",13778,11.7,31.8,49.8,6.6,33075
